,n_cluster2,n_cluster3,n_cluster4,n_cluster5,n_cluster6,n_cluster7,n_cluster8,n_cluster9,n_cluster10,n_cluster11,n_cluster12,n_cluster13,n_cluster14,n_cluster15,n_cluster16,n_cluster17,n_cluster18,n_cluster19,n_cluster20
6587,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6588,0,0,0,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6589,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6590,0,1,1,3,1,2,7,2,4,2,6,2,3,7,15,15,10,8,19
6591,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6592,1,2,2,2,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6593,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6594,0,1,1,3,1,2,7,1,9,9,0,9,12,3,2,9,17,16,15
6595,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6596,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,16,15,1,12
6597,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6598,0,1,1,3,1,2,7,1,9,9,0,9,12,3,2,9,17,16,15
6599,0,1,1,3,1,2,7,1,9,9,0,9,12,3,2,9,17,16,15
6600,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6601,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6602,0,0,0,4,2,0,5,1,9,0,7,0,2,5,3,5,0,10,10
6603,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6604,0,1,2,2,5,5,1,6,2,6,5,3,13,12,7,11,6,4,13
6605,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6606,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6607,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6608,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6609,0,0,0,1,2,6,3,1,9,9,0,9,12,3,13,12,12,3,4
6610,0,1,1,3,1,2,7,1,9,9,0,9,12,3,2,9,17,16,15
6611,0,0,0,1,3,6,3,1,1,9,0,5,12,3,13,12,12,3,4
6612,0,1,2,2,5,5,1,6,2,6,7,0,2,5,3,8,8,11,18
6613,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,0
6614,0,0,0,1,2,6,5,1,9,9,0,9,12,3,13,12,12,3,4
6615,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6616,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6617,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
6618,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
6619,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6620,0,0,2,4,5,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6621,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
6622,1,0,2,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6623,0,0,2,1,3,4,0,4,8,8,7,11,7,8,5,0,3,6,9
6624,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
6625,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6626,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,12,12,7,17
6627,0,1,1,3,1,2,7,2,9,2,6,9,12,3,2,9,17,16,15
6628,0,0,0,1,3,6,3,1,1,9,0,5,12,3,13,12,12,3,4
6629,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,16,15,13,8
6630,1,2,3,0,0,1,2,7,3,5,9,7,9,11,8,6,9,9,2
6631,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6632,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
6633,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,12,12,3,4
6634,0,0,0,1,3,6,3,1,9,9,0,9,12,3,13,12,12,3,4
6635,0,0,0,1,3,6,3,1,9,9,0,9,12,3,13,12,12,3,4
6636,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
6637,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6638,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,14,1,15,7
6639,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6640,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,16,15,13,8
6641,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6642,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6643,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6644,0,0,0,1,2,0,5,1,9,9,0,9,12,3,13,5,0,10,10
6645,0,1,2,2,5,5,0,1,9,6,7,0,2,5,3,8,8,11,18
6646,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6647,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
6648,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
6649,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6650,0,0,0,1,2,6,3,1,9,9,0,9,12,3,13,12,12,3,4
6651,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6652,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
6653,0,0,0,1,2,6,5,1,9,9,0,9,12,3,2,9,17,16,15
6654,1,2,3,4,4,3,4,8,0,1,2,8,5,14,4,14,1,1,0
6655,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
6656,0,0,0,1,2,6,5,1,9,9,0,9,12,3,13,5,12,3,4
6657,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6658,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
6659,0,1,2,2,5,5,0,4,2,6,7,0,2,5,3,8,8,11,18
6660,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6661,0,0,0,1,2,6,3,3,1,9,0,5,4,4,12,13,13,7,17
6662,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6663,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6664,0,0,2,2,3,4,0,4,8,8,7,0,2,5,3,8,8,11,18
6665,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
6666,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6667,0,1,1,2,5,5,1,6,2,6,7,3,2,7,15,2,5,8,19
6668,1,2,3,4,4,3,4,8,0,1,2,8,10,14,4,7,16,18,5
6669,0,0,2,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6670,0,0,0,1,3,6,3,3,1,4,4,5,7,4,5,12,12,3,4
6671,0,1,2,2,5,5,1,6,2,6,5,3,13,12,7,11,6,4,13
6672,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6673,0,1,2,2,5,5,1,6,2,3,10,3,6,6,8,2,5,12,1
6674,0,0,2,2,5,5,1,6,2,6,5,3,13,12,7,11,6,4,13
6675,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6676,0,0,0,1,2,0,5,5,5,0,11,4,0,0,13,5,0,10,10
6677,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6678,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6679,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6680,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6681,0,1,2,2,5,5,1,6,2,3,10,3,6,6,15,2,5,8,19
6682,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6683,0,1,2,2,5,5,1,6,2,6,5,3,13,12,7,11,6,4,13
6684,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6685,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6686,0,1,2,2,5,5,1,6,2,3,5,3,13,12,7,11,6,4,13
6687,0,0,2,1,3,4,0,4,8,8,3,11,7,8,5,0,3,6,9
6688,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6689,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6690,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6691,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6692,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6693,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6694,0,0,2,2,5,5,0,1,9,6,7,0,2,5,3,8,8,11,18
6695,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6696,0,1,1,2,5,5,1,6,2,3,10,6,6,10,6,4,2,5,14
6697,0,1,2,2,5,5,1,6,2,3,10,3,6,6,8,2,5,12,1
6698,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6699,1,2,3,0,4,1,2,7,3,5,9,10,9,11,1,7,16,18,12
6700,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6701,0,1,1,3,1,2,7,6,9,6,6,9,3,7,2,9,17,16,15
6702,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,12
6703,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6704,0,1,2,2,5,5,1,6,2,3,10,3,6,6,15,2,5,12,1
6705,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6706,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6707,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6708,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
6709,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6710,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6711,0,0,0,1,2,0,5,1,9,9,0,9,12,3,13,5,0,10,10
6712,1,0,0,4,4,0,4,5,5,0,11,4,0,0,0,3,7,0,3
6713,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6714,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6715,0,1,2,2,5,5,1,6,2,3,10,3,6,6,8,2,5,12,1
6716,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6717,0,1,1,2,5,5,1,6,2,3,10,6,6,10,6,4,2,5,14
6718,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
6719,0,0,2,2,5,4,0,4,8,8,7,0,2,5,3,8,8,11,18
6720,0,0,2,2,3,4,0,4,8,8,3,11,7,8,5,0,3,6,9
6721,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6722,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6723,0,1,1,3,1,2,7,1,9,9,0,9,12,3,2,9,17,16,15
6724,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6725,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6726,0,0,2,2,5,4,0,4,8,8,3,10,10,6,3,8,8,11,18
6727,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6728,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6729,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6730,0,0,2,2,5,5,0,6,2,6,7,0,2,5,3,8,8,11,18
6731,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6732,1,2,3,0,0,5,1,7,3,5,9,7,9,6,8,6,9,12,1
6733,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6734,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6735,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6736,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6737,0,0,2,2,5,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6738,1,0,2,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6739,0,0,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
6740,1,2,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6741,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6742,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6743,1,2,3,0,0,1,2,7,3,5,9,1,9,11,1,1,4,9,12
6744,0,1,1,3,1,2,7,2,4,2,6,2,3,7,11,15,10,8,19
6745,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6746,0,1,1,2,5,5,1,6,2,3,10,3,6,7,15,2,5,8,19
6747,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6748,0,0,0,1,2,6,5,1,9,9,0,9,12,3,13,12,12,3,4
6749,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6750,1,2,2,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6751,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6752,0,1,2,2,5,5,1,6,2,6,5,3,13,12,7,11,6,4,13
6753,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6754,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6755,0,0,2,2,5,4,0,1,9,6,7,0,2,5,3,8,8,11,18
6756,0,0,2,2,5,5,1,6,2,6,5,3,13,12,7,11,6,4,13
6757,0,1,2,2,5,5,1,6,2,3,10,3,6,6,15,2,5,8,19
6758,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6759,1,2,2,4,4,3,4,8,0,1,2,8,11,14,8,16,15,13,8
6760,0,0,2,2,3,4,0,4,8,8,3,11,7,8,5,0,3,6,9
6761,0,0,2,2,5,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6762,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
6763,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
6764,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6765,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6766,0,0,2,2,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6767,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
6768,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6769,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6770,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6771,0,0,2,2,5,5,1,6,2,8,10,3,10,6,8,2,5,12,1
6772,0,0,0,1,3,6,3,1,1,9,0,5,12,3,13,12,12,3,4
6773,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6774,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6775,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6776,0,1,1,3,1,2,7,2,4,2,6,2,3,7,11,15,10,8,19
6777,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
6778,0,0,0,1,2,6,5,1,9,9,0,9,12,3,13,12,0,10,10
6779,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6780,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,12
6781,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6782,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6783,0,0,2,4,4,0,0,5,5,8,3,10,10,13,14,7,16,18,5
6784,0,1,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
6785,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
6786,0,0,2,1,3,4,0,4,8,8,3,11,7,8,5,0,3,6,9
6787,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6788,0,1,1,2,5,5,1,6,2,3,10,6,6,10,6,4,2,5,14
6789,0,0,2,2,5,4,0,4,8,8,7,0,2,5,3,8,8,11,18
6790,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6791,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6792,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6793,1,2,3,0,0,1,2,7,3,5,9,1,1,11,1,1,4,9,2
6794,1,2,3,0,0,1,2,7,3,5,9,7,9,6,8,6,9,12,1
6795,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
6796,0,0,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
6797,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
6798,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
6799,1,2,3,0,4,3,4,7,3,5,9,7,9,6,8,6,9,12,1
6800,0,0,0,1,3,6,3,1,9,9,0,9,12,3,13,12,12,3,4
6801,0,0,2,4,4,0,0,4,5,8,3,10,10,13,14,7,16,18,5
6802,0,1,1,2,5,5,1,6,9,6,7,0,2,7,3,8,8,11,18
6803,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6804,0,0,0,1,2,6,5,1,9,9,0,9,12,3,13,12,12,3,4
6805,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6806,0,0,2,4,4,3,4,8,0,8,3,10,11,13,14,16,15,13,8
6807,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,9,10,2,6
6808,0,0,0,1,2,0,5,1,5,9,0,4,0,0,13,5,0,10,10
6809,0,0,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
6810,0,0,0,1,2,6,5,5,1,9,11,5,4,4,12,13,13,7,17
6811,0,0,0,1,5,6,0,1,9,6,7,0,2,5,3,8,8,11,18
6812,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6813,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
6814,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,12
6815,0,0,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
6816,0,0,0,1,2,0,5,1,9,9,0,9,12,3,13,5,0,10,10
6817,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,10,10
6818,0,0,0,1,3,6,3,1,9,9,0,9,12,3,13,12,12,3,4
6819,0,1,1,2,5,5,1,6,2,3,10,3,6,7,15,2,5,8,19
6820,0,0,0,1,3,6,3,3,1,9,0,5,4,4,13,12,12,3,4
6821,0,0,2,4,2,0,5,5,5,0,5,4,13,12,7,11,6,4,13
6822,0,0,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
6823,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6824,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6825,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,0
6826,0,0,2,2,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6827,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6828,0,0,2,1,3,4,0,4,8,8,3,11,7,8,5,0,3,6,9
6829,1,2,3,0,0,1,2,7,3,5,9,7,9,11,1,6,9,9,2
6830,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
6831,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,12,12,3,4
6832,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
6833,0,0,2,2,5,4,0,4,8,6,7,0,2,5,3,8,8,11,18
6834,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,0,3,6,9
6835,0,0,2,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6836,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6837,0,0,2,2,5,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6838,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6839,0,0,2,2,5,4,0,4,8,6,7,0,13,12,7,11,6,4,13
6840,0,1,2,2,5,5,1,6,2,3,10,3,6,6,15,2,5,12,1
6841,0,0,0,1,2,6,3,3,1,0,11,5,4,4,12,13,13,7,17
6842,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
6843,0,0,2,4,2,0,0,4,5,8,3,10,10,13,14,7,16,18,5
6844,0,0,0,1,2,6,5,1,9,9,0,9,12,3,13,12,12,3,4
6845,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
6846,0,0,0,1,3,6,3,1,1,9,0,5,4,4,13,12,12,3,4
6847,0,0,0,1,2,6,5,1,9,9,0,9,12,3,13,12,12,3,4
6848,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6849,0,1,2,2,5,5,1,6,2,6,7,3,2,5,3,8,8,11,18
6850,0,0,0,1,2,6,5,1,9,9,0,9,12,3,13,5,0,10,10
6851,0,0,0,1,3,6,3,1,9,9,0,9,12,3,13,12,12,3,4
6852,0,1,1,3,1,2,7,2,4,2,6,2,3,7,15,15,10,8,19
6853,0,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6854,1,2,3,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6855,0,1,2,2,5,5,1,6,2,6,7,0,2,5,3,8,8,11,18
6856,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
6857,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,12,12,3,4
6858,0,0,0,1,3,6,3,1,1,9,0,5,4,4,13,12,12,3,4
6859,1,2,3,4,4,3,4,8,0,1,2,8,5,14,4,16,15,13,8
6860,0,1,1,3,1,2,7,2,4,2,6,2,3,7,15,15,10,8,19
6861,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
6862,0,0,0,1,2,6,5,1,9,9,0,9,12,3,13,5,0,10,10
6863,1,2,3,0,0,1,2,7,3,5,9,1,1,11,1,1,4,9,2
6864,1,2,3,0,0,3,4,8,0,1,2,8,5,14,4,14,1,1,12
6865,1,2,3,0,0,3,4,8,0,1,2,8,5,14,4,14,1,1,12
6866,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
6867,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
6868,1,2,3,0,0,3,4,8,0,1,2,8,5,14,4,14,1,1,12
6869,1,2,3,0,0,1,2,8,0,1,1,8,5,1,9,14,1,1,12
6870,0,0,0,1,2,0,5,1,9,9,0,4,0,0,13,5,0,10,10
6871,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
6872,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6873,0,1,2,2,5,5,1,6,2,6,7,3,2,5,15,2,5,11,18
6874,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,12
6875,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
6876,0,1,2,2,5,5,1,6,2,6,7,0,2,5,3,8,8,11,18
6877,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
6878,0,0,0,1,3,6,3,1,1,9,0,5,4,4,13,12,12,3,4
6879,0,0,0,1,2,0,5,1,9,9,0,9,12,3,13,5,0,10,10
6880,0,0,2,1,2,4,0,4,8,8,3,0,10,12,7,11,6,4,13
6881,1,2,3,0,0,1,2,7,3,5,9,7,9,11,8,6,9,9,2
6882,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,12,12,3,4
6883,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,0
6884,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6885,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6886,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
6887,1,0,2,4,4,3,4,8,0,1,2,8,11,14,4,16,15,13,8
6888,0,0,2,1,3,4,0,4,8,8,7,0,7,5,3,8,8,11,18
6889,0,0,2,1,3,4,3,3,8,4,4,11,7,8,5,0,3,6,9
6890,0,0,0,1,3,6,3,1,9,9,7,0,2,5,3,12,8,11,18
6891,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
6892,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6893,0,0,0,1,2,0,5,1,9,9,0,9,12,3,13,5,0,10,10
6894,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,0
6895,1,0,2,4,4,4,0,4,8,8,3,10,10,13,14,7,16,18,5
6896,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,7
6897,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6898,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,3,7,0,3
6899,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6900,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6901,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,9,10,2,6
6902,0,1,2,2,5,5,1,6,2,3,10,3,6,6,8,2,5,12,1
6903,1,2,3,0,0,3,4,8,0,1,2,8,5,14,4,14,1,1,12
6904,0,0,0,4,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6905,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6906,1,2,3,0,4,3,4,8,0,1,2,8,5,14,4,14,1,1,0
6907,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,5,0,10,10
6908,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6909,0,1,1,3,1,2,7,2,4,2,6,2,3,2,11,15,10,2,6
6910,0,1,1,3,1,2,7,2,4,2,6,2,3,2,2,9,17,16,15
6911,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,1,4,15,12
6912,0,0,0,1,3,6,3,1,1,9,0,5,12,4,13,12,12,3,4
6913,1,1,2,2,5,5,1,6,2,3,10,3,6,6,8,2,5,12,1
6914,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6915,1,2,3,0,0,1,2,0,6,7,1,1,1,1,9,1,4,15,12
6916,0,1,2,2,5,5,1,6,2,6,5,3,13,12,7,11,6,4,13
6917,0,1,1,2,5,5,1,6,2,3,10,6,6,10,6,4,2,5,14
6918,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,0
6919,0,0,0,1,2,0,5,5,5,0,11,4,0,0,0,3,7,0,10
6920,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6921,1,2,3,0,0,1,2,0,6,7,1,1,5,1,9,14,1,1,0
6922,1,2,2,4,4,3,4,8,0,1,2,8,11,14,8,16,15,13,8
6923,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
6924,0,0,0,1,3,6,3,3,1,4,4,5,4,4,12,13,13,7,17
