,n_cluster2,n_cluster3,n_cluster4,n_cluster5,n_cluster6,n_cluster7,n_cluster8,n_cluster9,n_cluster10,n_cluster11,n_cluster12,n_cluster13,n_cluster14,n_cluster15,n_cluster16,n_cluster17,n_cluster18,n_cluster19,n_cluster20
4552,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,16
4553,0,1,1,0,3,2,0,4,7,4,3,6,12,13,12,8,2,7,5
4554,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4555,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4556,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4557,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4558,0,1,1,0,3,2,0,4,7,4,3,6,12,13,3,8,4,13,1
4559,0,2,0,3,4,1,4,2,1,3,6,8,3,11,13,3,6,3,2
4560,0,1,3,4,5,0,3,1,4,8,8,11,9,14,14,16,16,0,19
4561,1,0,2,1,5,0,3,1,4,8,5,2,13,8,7,1,0,1,15
4562,0,1,1,0,3,4,7,5,6,7,4,7,10,9,8,0,1,2,18
4563,0,1,1,0,3,2,5,8,2,0,7,3,4,6,3,5,4,13,1
4564,0,1,1,0,3,2,5,8,2,0,7,3,4,6,3,5,4,13,1
4565,0,1,3,4,0,5,1,0,9,0,7,3,10,9,8,10,17,4,4
4566,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4567,1,0,2,1,2,3,2,3,3,2,2,5,7,4,4,15,3,15,0
4568,0,1,1,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4569,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4570,0,1,1,0,3,2,0,4,7,4,3,6,12,13,12,2,2,7,5
4571,1,0,2,1,5,0,3,1,4,2,5,2,7,8,7,1,3,15,0
4572,0,1,3,4,0,5,1,0,9,7,4,7,10,9,8,10,15,4,17
4573,0,1,3,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4574,0,1,1,0,3,2,0,4,7,4,3,6,12,13,9,8,7,11,8
4575,0,1,3,4,0,5,1,0,9,10,0,9,10,9,8,10,15,4,17
4576,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4577,1,2,0,2,2,3,2,3,1,1,11,8,3,11,13,3,6,3,2
4578,0,1,3,4,0,2,5,8,2,0,7,3,4,6,3,5,4,13,1
4579,1,0,2,1,5,0,3,1,4,8,8,2,9,8,14,1,16,1,19
4580,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4581,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4582,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4583,0,1,1,0,3,2,0,4,7,4,3,6,12,13,9,8,7,11,8
4584,0,1,3,4,0,5,1,0,9,10,0,9,10,9,8,10,15,4,17
4585,0,1,3,3,4,1,1,2,6,7,4,7,5,9,8,0,15,2,17
4586,0,1,3,4,0,5,1,0,9,10,7,3,10,6,3,10,17,4,4
4587,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,12,17,10
4588,1,0,2,1,5,0,3,1,0,8,5,2,13,8,7,1,0,1,15
4589,0,1,1,0,0,2,5,8,2,0,7,3,4,6,3,5,4,13,1
4590,1,0,2,1,5,0,3,1,4,8,5,2,13,8,7,1,0,1,15
4591,0,1,1,4,0,2,5,8,2,0,7,3,4,6,3,5,4,13,1
4592,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4593,1,2,0,2,2,3,2,3,1,3,11,8,3,11,13,3,6,3,2
4594,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,10,18,9
4595,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,0,11,9,11
4596,0,1,1,0,3,4,7,5,5,5,10,0,0,3,12,2,2,7,5
4597,1,0,2,1,5,0,3,1,4,8,5,2,13,8,7,1,0,1,15
4598,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4599,1,0,2,1,5,0,3,1,4,8,5,2,13,8,7,1,0,1,15
4600,0,1,1,0,3,4,7,5,6,7,4,4,5,1,1,0,1,2,18
4601,0,1,3,4,5,0,3,1,4,8,8,11,9,14,14,16,16,0,19
4602,0,1,3,4,0,5,5,8,9,0,7,3,4,6,3,5,4,4,1
4603,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4604,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,10,4,4
4605,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,16
4606,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4607,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4608,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4609,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4610,0,1,3,4,0,5,1,0,9,10,0,9,10,5,8,10,15,4,17
4611,0,2,0,3,4,1,4,2,1,3,6,8,3,11,13,3,6,3,2
4612,1,0,2,1,1,6,6,6,0,6,5,5,13,0,0,15,12,17,10
4613,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4614,0,1,3,3,4,1,4,2,6,7,4,7,5,1,1,0,1,2,18
4615,1,0,2,1,5,0,3,1,4,8,5,2,13,8,7,1,0,1,15
4616,1,2,0,2,2,1,4,2,1,3,11,8,3,11,13,3,6,3,2
4617,0,1,1,0,4,4,7,5,6,7,4,7,5,1,1,0,1,2,18
4618,1,2,0,2,2,3,2,3,3,1,2,1,11,2,11,11,5,5,7
4619,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4620,1,0,2,1,1,6,6,6,0,6,2,5,13,0,0,13,12,12,12
4621,0,1,1,0,3,2,0,4,7,4,3,6,12,13,12,8,2,7,5
4622,0,2,0,3,4,1,4,2,1,3,6,8,3,11,13,6,13,3,6
4623,1,0,2,1,1,6,6,6,0,6,5,2,13,0,0,1,0,1,15
4624,0,1,3,4,0,5,1,0,6,7,4,7,10,9,8,10,15,4,17
4625,0,1,1,0,3,4,7,5,5,5,4,7,0,3,2,0,1,2,18
4626,1,2,0,2,2,3,2,3,3,2,2,5,7,4,4,15,3,15,0
4627,0,1,1,0,3,2,0,4,7,4,3,6,12,13,9,8,2,11,8
4628,0,1,1,0,3,2,0,4,7,4,3,6,12,13,9,8,7,11,8
4629,0,1,1,0,3,4,7,5,5,7,4,7,0,9,2,0,1,2,18
4630,1,2,0,2,2,3,2,3,3,1,2,1,11,2,11,11,5,16,7
4631,0,1,3,4,0,5,1,0,6,7,4,7,10,9,8,10,17,4,4
4632,0,1,1,0,3,2,0,4,7,4,10,0,12,13,12,2,2,7,5
4633,0,1,1,0,3,2,0,4,7,4,3,6,12,13,12,2,2,7,5
4634,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,10,4,9
4635,0,1,1,0,3,2,0,4,7,4,3,6,12,13,9,8,7,11,8
4636,0,1,1,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4637,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4638,0,1,1,0,3,4,7,5,5,7,4,7,0,9,2,0,1,2,18
4639,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4640,0,1,3,3,4,1,4,2,6,7,4,7,5,1,1,6,13,6,6
4641,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4642,1,0,2,1,5,0,3,1,4,8,5,2,2,8,7,1,14,1,3
4643,0,2,0,3,4,1,4,2,1,3,6,8,3,11,13,3,6,3,2
4644,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,10,15,4,17
4645,1,0,2,1,1,6,6,6,0,6,1,10,1,0,0,13,12,17,10
4646,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4647,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4648,1,0,2,1,1,6,6,6,0,2,5,5,13,0,0,15,12,17,10
4649,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4650,1,2,0,2,2,3,2,3,3,1,2,1,11,2,11,11,5,5,7
4651,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4652,0,1,1,0,4,4,7,5,6,7,4,7,5,1,1,0,1,2,18
4653,1,0,2,1,1,6,3,6,0,6,5,2,13,0,0,1,0,1,15
4654,0,1,1,3,4,2,0,4,7,4,3,6,12,13,9,8,7,11,8
4655,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4656,1,2,0,2,2,3,2,3,3,1,2,1,11,2,11,11,5,5,7
4657,0,2,0,3,4,1,4,2,1,3,6,4,3,11,13,6,13,6,6
4658,0,1,1,0,3,4,7,5,5,0,4,7,0,9,8,0,1,2,18
4659,0,2,0,3,4,1,4,2,1,3,6,4,3,1,1,6,13,6,6
4660,0,1,3,3,4,1,4,2,6,3,6,4,5,1,1,6,13,6,6
4661,1,0,2,1,1,6,6,6,0,6,1,10,13,0,0,1,0,17,10
4662,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4663,0,2,0,3,4,1,4,2,1,3,6,4,3,1,1,6,13,6,6
4664,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,16
4665,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4666,1,0,2,1,5,0,3,1,4,8,5,2,13,8,7,1,0,1,15
4667,1,0,3,4,5,0,3,1,4,8,8,11,2,7,5,4,14,8,3
4668,0,1,3,4,5,5,3,1,4,8,8,11,9,14,14,16,17,0,19
4669,1,0,2,1,1,6,6,6,0,2,2,5,7,4,4,15,3,15,0
4670,1,0,2,1,5,0,3,1,4,8,8,11,9,14,14,16,16,0,19
4671,0,1,3,3,4,1,4,2,6,7,4,7,5,1,1,6,13,6,6
4672,0,1,3,4,0,5,5,8,2,0,4,7,10,9,8,10,15,4,17
4673,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,10,18,9
4674,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,12,17,10
4675,0,1,3,4,0,5,1,0,9,7,0,7,10,9,8,10,15,4,17
4676,1,0,2,1,1,6,6,6,0,6,5,2,1,8,7,9,9,14,3
4677,0,1,3,3,4,1,4,2,6,7,4,4,5,1,1,6,1,6,18
4678,0,1,3,4,0,5,1,0,9,10,4,7,10,9,8,10,15,4,17
4679,1,2,0,2,2,3,2,3,3,2,2,5,7,4,4,7,3,15,14
4680,1,0,2,1,1,6,6,6,0,6,1,10,13,12,6,9,12,17,10
4681,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4682,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,16
4683,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4684,1,0,2,1,1,6,6,6,0,6,5,2,13,8,7,1,0,1,15
4685,1,2,0,2,2,3,2,3,3,1,2,1,11,2,11,11,5,5,7
4686,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,16
4687,0,1,1,3,4,2,4,2,7,4,6,4,12,13,9,6,7,11,8
4688,1,0,2,1,5,0,3,1,4,8,8,11,2,8,7,4,14,8,3
4689,1,2,0,2,2,3,2,3,3,1,2,1,11,2,11,11,5,16,7
4690,0,1,3,4,5,0,3,1,4,8,8,11,9,14,14,16,16,0,19
4691,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4692,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,10,18,9
4693,1,1,3,4,5,0,3,1,4,8,8,11,9,14,14,16,16,0,19
4694,1,2,0,2,2,3,2,3,3,2,2,5,7,4,4,15,3,15,0
4695,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,16
4696,1,0,2,1,5,0,3,1,4,2,5,2,13,0,0,1,0,1,15
4697,0,1,1,3,4,1,4,2,6,7,4,4,5,1,1,0,1,2,18
4698,1,2,0,2,2,3,2,3,3,2,2,5,7,4,4,15,3,15,0
4699,1,0,2,1,5,0,3,1,0,6,5,2,13,0,0,1,0,1,15
4700,0,1,1,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4701,0,1,1,0,3,2,5,8,2,0,7,3,4,6,12,5,2,7,5
4702,0,2,0,3,4,1,4,2,1,3,11,8,3,11,13,3,6,3,2
4703,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,17,10
4704,0,1,1,4,0,2,5,8,2,0,7,3,4,6,3,5,4,13,1
4705,1,2,0,2,2,3,2,3,3,2,2,5,7,4,4,15,3,5,0
4706,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4707,0,2,1,3,4,1,4,2,1,3,6,4,3,11,1,6,13,6,6
4708,0,1,3,4,0,4,1,0,9,7,4,7,10,9,8,0,15,2,17
4709,0,2,0,3,4,1,4,2,1,3,11,8,3,11,13,3,6,3,2
4710,0,1,1,4,0,2,5,8,2,0,7,3,4,6,3,5,4,13,1
4711,1,0,2,1,5,0,3,1,0,6,5,2,13,0,0,1,0,1,15
4712,0,1,1,0,3,4,7,5,5,5,10,0,0,3,12,2,11,9,11
4713,0,1,1,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4714,1,0,2,1,1,6,6,6,0,6,1,10,13,0,0,13,12,17,10
4715,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4716,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4717,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4718,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4719,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,17,10
4720,0,1,1,0,3,4,7,5,5,5,10,0,0,3,12,2,2,7,5
4721,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,10,18,9
4722,0,1,1,0,3,2,0,4,7,4,3,6,12,13,9,8,7,11,8
4723,0,2,0,3,4,1,4,2,1,3,6,4,3,11,1,6,13,6,6
4724,1,0,2,2,1,6,6,6,3,2,2,5,7,4,4,15,3,5,0
4725,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4726,0,1,3,3,4,1,4,2,6,7,4,7,5,1,1,6,15,6,17
4727,0,1,1,0,3,2,0,4,7,4,3,6,12,13,9,8,7,11,8
4728,1,2,0,2,2,3,2,3,1,3,11,8,3,11,13,7,6,3,14
4729,1,0,2,1,5,0,3,1,4,8,5,2,13,0,0,1,0,1,15
4730,1,2,0,2,2,3,4,2,1,3,11,8,3,11,13,3,6,3,2
4731,1,2,0,2,2,3,4,3,1,3,11,8,3,11,13,3,6,3,2
4732,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4733,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,17,10
4734,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,0,1,2,18
4735,1,2,0,2,2,3,2,3,3,1,2,1,11,2,11,11,5,16,7
4736,1,0,2,1,1,6,6,6,0,6,1,10,13,0,0,13,12,17,10
4737,1,2,0,2,2,3,2,3,3,1,2,1,11,2,11,11,5,5,7
4738,0,1,1,3,4,1,4,2,6,3,6,4,5,1,1,6,13,6,6
4739,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,10
4740,0,1,1,3,4,1,4,2,7,4,6,4,12,1,9,6,7,11,8
4741,0,2,0,3,4,1,4,2,1,3,6,4,5,1,1,6,13,6,6
4742,1,2,0,2,2,3,2,3,3,2,2,5,7,4,4,11,3,5,7
4743,1,0,2,1,1,6,6,6,3,2,2,5,7,4,4,15,3,15,0
4744,0,1,1,4,0,2,5,8,2,0,7,3,4,6,3,5,4,13,1
4745,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4746,1,2,0,2,2,3,2,3,3,2,2,5,7,4,4,15,3,15,0
4747,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4748,1,2,0,2,2,3,4,2,1,3,11,8,3,11,13,3,6,3,2
4749,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,10,18,9
4750,0,1,1,0,3,2,0,4,7,4,3,6,12,13,12,8,2,7,5
4751,1,0,2,2,1,6,6,6,3,2,2,5,7,4,4,15,3,5,0
4752,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,17,10
4753,0,1,3,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4754,0,1,3,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4755,0,2,0,3,4,1,4,2,1,3,6,8,3,11,13,3,6,3,2
4756,0,1,3,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4757,1,2,0,2,2,3,2,3,3,1,11,1,11,2,11,11,5,16,7
4758,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4759,0,1,3,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4760,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,17,10
4761,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,10,18,9
4762,1,0,2,1,5,0,3,1,4,8,5,2,13,0,0,1,0,1,15
4763,1,0,2,1,1,6,6,6,0,2,5,5,7,4,4,15,3,15,0
4764,0,1,3,4,0,5,5,8,2,0,7,3,10,6,3,10,17,4,1
4765,0,1,1,0,3,4,7,5,5,5,4,7,0,3,2,0,1,2,18
4766,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4767,0,1,3,3,4,1,4,2,6,7,4,4,5,1,1,6,1,6,18
4768,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4769,0,1,3,4,0,5,5,8,2,7,4,7,10,9,8,10,15,4,17
4770,1,2,0,2,2,3,2,3,3,1,11,1,11,2,11,11,5,5,7
4771,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,17,10
4772,1,0,2,1,1,6,6,6,0,2,1,10,7,4,4,15,12,17,10
4773,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4774,1,2,0,3,4,1,4,2,1,3,11,8,3,11,13,3,6,3,2
4775,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4776,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,17,4,4
4777,1,0,2,1,5,0,3,1,4,8,8,2,9,8,7,1,16,1,15
4778,1,2,0,2,2,3,2,3,3,2,2,5,7,4,4,15,3,5,0
4779,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4780,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,10
4781,1,0,2,1,5,0,3,6,0,6,5,2,13,0,0,13,12,1,15
4782,0,1,3,0,3,4,7,5,6,7,4,7,5,9,8,0,1,2,18
4783,0,2,0,3,4,1,4,2,1,3,6,4,3,1,1,6,13,6,6
4784,1,2,0,3,4,1,4,2,1,3,11,8,3,11,13,3,6,3,2
4785,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4786,0,1,3,3,4,1,4,2,6,7,4,7,5,1,1,0,1,2,18
4787,0,2,0,3,4,1,4,2,1,3,6,4,3,7,5,7,13,6,14
4788,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4789,0,1,1,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4790,0,1,1,0,3,2,0,4,7,4,3,6,12,13,12,8,2,7,5
4791,1,0,2,1,1,6,6,6,0,2,1,5,7,4,4,15,3,17,0
4792,0,1,1,0,3,2,0,4,7,4,3,6,12,13,9,8,7,11,8
4793,0,1,1,0,3,2,0,4,7,4,3,6,12,13,9,8,7,11,8
4794,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4795,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4796,0,1,3,4,0,5,1,0,9,7,4,7,10,9,8,10,15,4,17
4797,1,0,2,2,1,6,6,6,3,2,2,5,7,4,4,15,3,15,0
4798,1,0,2,1,5,0,3,1,4,8,5,2,2,8,7,4,14,8,3
4799,1,0,2,1,5,0,3,1,4,8,5,2,2,8,7,4,14,8,3
4800,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,10,18,9
4801,0,1,3,4,0,4,1,0,9,7,4,7,10,9,8,0,15,2,17
4802,1,0,3,4,5,0,3,1,4,8,8,11,2,7,5,4,14,8,3
4803,0,1,3,3,4,1,4,2,6,3,6,4,5,1,1,6,13,6,6
4804,1,0,2,1,5,0,3,1,4,8,8,2,9,8,7,1,16,1,19
4805,1,0,2,1,5,0,3,1,4,8,5,2,13,8,7,1,0,1,15
4806,0,1,3,4,0,5,1,0,9,0,0,9,10,9,8,10,15,4,17
4807,1,0,2,1,5,0,3,1,4,8,5,2,13,8,7,1,0,1,15
4808,0,1,1,4,0,2,5,8,2,0,7,3,4,6,3,5,4,13,1
4809,0,1,3,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4810,1,0,2,1,5,0,3,1,4,8,5,2,13,8,7,1,0,1,15
4811,0,2,0,3,4,1,4,2,1,3,6,4,3,1,1,6,13,6,6
4812,1,0,2,1,5,0,3,1,4,8,5,2,9,8,7,1,16,1,19
4813,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,0,11,9,11
4814,1,0,2,1,5,0,3,1,4,8,5,2,13,8,7,1,0,1,15
4815,0,1,3,4,0,5,1,0,9,10,0,9,4,5,15,5,4,4,1
4816,1,0,2,1,5,0,3,1,4,8,5,2,13,0,0,1,0,1,15
4817,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,10,4,9
4818,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4819,0,1,3,4,0,5,1,0,9,10,8,11,9,14,14,16,17,0,4
4820,1,0,2,1,1,6,6,6,0,2,1,5,7,4,4,15,3,17,0
4821,0,2,0,3,4,1,4,2,1,3,6,4,3,1,1,6,13,6,6
4822,0,1,3,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4823,0,1,3,4,0,2,5,8,2,0,7,3,4,6,3,5,4,13,1
4824,1,2,0,2,2,3,2,3,1,1,11,1,11,2,11,3,5,16,2
4825,0,1,3,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4826,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,16
4827,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,0,1,2,18
4828,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,10,4,9
4829,1,0,2,2,2,3,2,3,3,2,2,1,11,2,11,11,5,5,7
4830,0,1,3,3,4,1,1,0,9,10,8,11,2,7,5,10,17,8,4
4831,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,17,4,4
4832,1,2,0,3,4,1,4,2,1,3,11,8,3,11,13,7,6,3,14
4833,0,1,3,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4834,0,1,3,3,4,4,7,5,6,7,4,7,5,9,8,0,1,2,18
4835,0,1,3,4,0,5,1,0,6,7,4,7,10,9,8,10,15,4,4
4836,0,2,0,3,4,1,4,2,1,3,6,4,3,11,13,6,13,6,6
4837,0,1,1,0,3,2,0,4,7,4,10,0,12,13,12,2,2,7,5
4838,1,0,2,1,5,0,3,1,4,8,5,2,13,8,7,1,16,1,15
4839,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,10
4840,1,2,0,3,5,0,3,1,4,8,8,11,2,7,5,7,14,8,14
4841,0,1,3,4,0,5,1,0,9,10,0,9,10,9,8,10,17,4,4
4842,0,1,3,4,0,5,1,0,9,10,0,9,10,9,8,10,15,4,17
4843,0,1,1,0,3,2,0,4,7,4,3,6,12,13,9,8,7,11,8
4844,0,1,1,0,3,2,0,4,7,4,3,6,12,13,12,8,2,7,5
4845,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4846,0,1,3,4,0,5,1,0,9,10,8,11,2,7,5,4,17,8,4
4847,0,1,3,4,0,5,1,0,9,10,0,9,6,5,15,14,10,4,9
4848,0,1,3,4,0,5,1,0,9,10,0,9,10,6,8,10,15,4,17
4849,0,1,3,3,4,1,4,2,6,7,6,4,5,1,1,6,13,6,6
4850,1,0,2,1,5,0,3,1,4,8,5,2,13,8,7,1,0,1,15
4851,0,2,0,3,4,1,4,2,1,3,11,8,3,11,13,3,6,3,2
4852,0,2,0,3,4,1,4,2,1,3,6,4,3,1,1,6,13,6,6
4853,0,1,3,4,0,4,1,0,6,7,4,7,10,9,8,0,1,2,18
4854,1,0,2,1,5,0,3,1,4,8,5,2,13,8,7,1,0,1,15
4855,0,1,3,4,0,4,7,5,6,7,4,7,10,9,8,0,1,2,18
4856,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,16
4857,1,2,0,2,2,3,2,3,3,1,2,1,11,2,11,11,5,5,7
4858,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,0,11,9,11
4859,0,1,3,4,0,5,1,0,9,10,4,7,10,9,8,10,15,2,17
4860,1,0,2,1,5,0,3,1,4,8,8,2,2,8,7,4,14,8,3
4861,0,1,3,4,0,4,7,5,5,7,4,7,10,9,8,0,15,2,17
4862,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4863,0,1,1,0,3,4,7,5,5,5,10,7,0,3,2,0,11,2,11
4864,1,0,2,1,1,6,6,6,0,6,1,10,1,0,0,9,12,17,10
4865,0,2,0,3,4,1,4,2,1,3,6,8,3,11,13,7,6,3,14
4866,1,0,2,1,5,0,3,1,4,8,5,2,13,0,0,1,0,1,15
4867,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,16
4868,1,2,0,2,2,3,2,3,1,3,11,8,3,11,13,3,6,3,2
4869,0,1,1,3,4,1,4,2,6,7,4,4,5,1,1,0,1,2,18
4870,0,2,3,3,4,1,4,2,1,3,6,4,3,1,1,6,13,6,6
4871,1,0,2,1,1,6,6,6,0,2,2,5,7,4,4,15,3,15,0
4872,0,1,1,0,3,4,7,5,5,5,10,7,0,9,2,0,11,2,11
4873,1,2,0,3,4,1,4,2,1,3,11,8,3,11,13,3,6,3,2
4874,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,16
4875,0,1,3,4,0,5,1,0,9,10,4,7,10,9,8,10,15,4,17
4876,0,1,3,3,4,1,4,2,6,7,4,7,5,1,1,0,1,2,18
4877,0,1,3,4,0,5,1,0,9,10,0,9,10,5,15,10,15,4,4
4878,0,1,3,3,4,4,7,5,6,7,4,7,5,1,1,0,1,2,18
4879,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4880,0,1,1,0,3,4,7,5,5,5,10,0,0,3,2,2,11,9,11
4881,0,1,1,0,3,2,0,4,7,4,10,0,12,13,12,2,2,7,5
4882,0,1,3,4,0,5,1,0,9,10,0,9,10,5,15,10,15,4,17
4883,0,1,3,4,0,5,1,0,9,10,0,9,10,5,8,10,15,4,17
4884,1,0,2,1,1,6,6,6,0,6,1,10,13,0,0,13,12,12,12
4885,0,1,3,4,0,5,5,8,2,0,7,3,4,6,3,5,4,13,1
4886,1,2,0,2,2,3,2,3,3,1,2,1,11,2,11,11,5,5,7
4887,0,1,1,0,3,2,0,4,7,4,3,6,12,13,9,8,7,11,8
4888,1,0,2,1,1,6,6,6,0,6,1,10,1,12,6,9,9,14,16
4889,0,1,3,4,0,5,1,0,9,10,0,7,10,9,8,10,15,4,17
